name	split
gecko_114110	train
gecko_13475	train
gecko_99864	train
gecko_104370	train
gecko_103944	train
gecko_94629	train
gecko_66967	train
gecko_97371	train
gecko_73288	train
gecko_103592	train
gecko_20416	train
gecko_27368	train
gecko_31444	train
gecko_52409	train
gecko_32593	train
gecko_87933	train
gecko_42704	train
gecko_67697	train
gecko_136878	train
gecko_99839	train
gecko_88953	train
gecko_35694	train
gecko_90484	train
gecko_101377	train
gecko_80872	train
gecko_44180	train
gecko_66320	train
gecko_136480	train
gecko_63263	train
gecko_129280	train
gecko_144362	train
gecko_43665	train
gecko_39923	train
gecko_90996	train
gecko_98538	train
gecko_137460	train
gecko_137956	train
gecko_1212	train
gecko_96848	train
gecko_69620	train
gecko_155046	train
gecko_64942	train
gecko_113435	train
gecko_142949	train
gecko_138671	train
gecko_84499	train
gecko_90652	train
gecko_72213	train
gecko_30853	train
gecko_62031	train
gecko_69031	train
gecko_154068	train
gecko_107846	train
gecko_23816	train
gecko_955	train
gecko_135074	train
gecko_30180	train
gecko_103390	train
gecko_19537	train
gecko_143100	train
gecko_77971	train
gecko_35370	train
gecko_32354	train
gecko_83372	train
gecko_149751	train
gecko_114443	train
gecko_84371	train
gecko_58880	train
gecko_96254	train
gecko_21442	train
gecko_26584	train
gecko_45503	train
gecko_14648	train
gecko_48308	train
gecko_127302	train
gecko_4731	train
gecko_83515	train
gecko_9707	train
gecko_22966	train
gecko_7063	train
gecko_76284	train
gecko_71390	train
gecko_12535	train
gecko_136370	train
gecko_137384	train
gecko_87472	train
gecko_9215	train
gecko_67407	train
gecko_65875	train
gecko_73513	train
gecko_65289	train
gecko_146974	train
gecko_36716	train
gecko_153371	train
gecko_67933	train
gecko_78546	train
gecko_13298	train
gecko_83525	train
gecko_107199	train
gecko_77102	train
gecko_10155	train
gecko_126819	train
gecko_49439	train
gecko_52477	train
gecko_155872	train
gecko_96817	train
gecko_27889	train
gecko_117256	train
gecko_84488	train
gecko_84455	train
gecko_143726	train
gecko_34375	train
gecko_145227	train
gecko_156563	train
gecko_79506	train
gecko_26510	train
gecko_117851	train
gecko_144519	train
gecko_101203	train
gecko_28544	train
gecko_65518	train
gecko_422	train
gecko_87322	train
gecko_46652	train
gecko_159135	train
gecko_27913	train
gecko_27532	train
gecko_126112	train
gecko_108479	train
gecko_113752	train
gecko_93002	train
gecko_83774	train
gecko_105646	train
gecko_117758	train
gecko_152664	train
gecko_120914	train
gecko_19455	train
gecko_130118	train
gecko_35626	train
gecko_122815	train
gecko_59534	train
gecko_74908	train
gecko_44730	train
gecko_165586	train
gecko_34952	train
gecko_116575	train
gecko_21756	train
gecko_82990	train
gecko_130493	train
gecko_27798	train
gecko_68775	train
gecko_163909	train
gecko_34488	train
gecko_94713	train
gecko_125455	train
gecko_28546	train
gecko_8326	train
gecko_19853	train
gecko_50022	train
gecko_16289	train
gecko_123241	train
gecko_131919	train
gecko_140862	train
gecko_162189	train
gecko_33110	train
gecko_79048	train
gecko_134923	train
gecko_34950	train
gecko_88952	train
gecko_114910	train
gecko_132986	train
gecko_12606	train
gecko_117874	train
gecko_58001	train
gecko_88160	train
gecko_113749	train
gecko_111501	train
gecko_56307	train
gecko_11264	train
gecko_136836	train
gecko_101762	train
gecko_142462	train
gecko_24383	train
gecko_152378	train
gecko_106030	train
gecko_110663	train
gecko_20752	train
gecko_78876	train
gecko_31415	train
gecko_129655	train
gecko_20259	train
gecko_24490	train
gecko_152493	train
gecko_73635	train
gecko_3422	train
gecko_1802	train
gecko_151098	train
gecko_13352	train
gecko_163993	train
gecko_142599	train
gecko_77019	train
gecko_116984	train
gecko_32480	train
gecko_30717	train
gecko_134131	train
gecko_60832	train
gecko_1031	train
gecko_42591	train
gecko_133898	train
gecko_137190	train
gecko_84630	train
gecko_1838	train
gecko_58778	train
gecko_33791	train
gecko_15109	train
gecko_149290	train
gecko_124252	train
gecko_148453	train
gecko_31004	train
gecko_160615	train
gecko_149075	train
gecko_145297	train
gecko_119916	train
gecko_81064	train
gecko_58004	train
gecko_116103	train
gecko_61562	train
gecko_143436	train
gecko_81087	train
gecko_152875	train
gecko_79596	train
gecko_153540	train
gecko_139146	train
gecko_116888	train
gecko_128397	train
gecko_166194	train
gecko_73350	train
gecko_82294	train
gecko_10855	train
gecko_125828	train
gecko_83480	train
gecko_62788	train
gecko_22181	train
gecko_54800	train
gecko_51897	train
gecko_126915	train
gecko_82972	train
gecko_111520	train
gecko_20288	train
gecko_138146	train
gecko_64903	train
gecko_1650	train
gecko_93084	train
gecko_76006	train
gecko_81546	train
gecko_164504	train
gecko_21370	train
gecko_120041	train
gecko_4748	train
gecko_53345	train
gecko_110715	train
gecko_44754	train
gecko_1140	train
gecko_21739	train
gecko_41546	train
gecko_94732	train
gecko_76452	train
gecko_120986	train
gecko_139022	train
gecko_116339	train
gecko_103252	train
gecko_138991	train
gecko_133542	train
gecko_112648	train
gecko_71906	train
gecko_128744	train
gecko_4900	train
gecko_37513	train
gecko_103480	train
gecko_163883	train
gecko_62930	train
gecko_111678	train
gecko_46644	train
gecko_81175	train
gecko_162873	train
gecko_115629	train
gecko_11293	train
gecko_114454	train
gecko_56987	train
gecko_151108	train
gecko_9399	train
gecko_134110	train
gecko_31720	train
gecko_101512	train
gecko_79861	train
gecko_94726	train
gecko_138854	train
gecko_100438	train
gecko_160129	train
gecko_45251	train
gecko_56496	train
gecko_28737	train
gecko_136271	train
gecko_114793	train
gecko_118530	train
gecko_93659	train
gecko_39685	train
gecko_92554	train
gecko_137435	train
gecko_93080	train
gecko_73237	train
gecko_79772	train
gecko_21299	train
gecko_24701	train
gecko_116774	train
gecko_29520	train
gecko_59999	train
gecko_8324	train
gecko_83568	train
gecko_15998	train
gecko_39567	train
gecko_74069	train
gecko_83330	train
gecko_145191	train
gecko_133321	train
gecko_110658	train
gecko_152649	train
gecko_128200	train
gecko_39706	train
gecko_63969	train
gecko_154147	train
gecko_66731	train
gecko_7635	train
gecko_111438	train
gecko_88054	train
gecko_2143	train
gecko_133661	train
gecko_102392	train
gecko_33947	train
gecko_120269	train
gecko_139608	train
gecko_99071	train
gecko_19297	train
gecko_139984	train
gecko_39208	train
gecko_59038	train
gecko_145940	train
gecko_66552	train
gecko_94646	train
gecko_8510	train
gecko_124139	train
gecko_139425	train
gecko_83802	train
gecko_11432	train
gecko_91173	train
gecko_32628	train
gecko_143865	train
gecko_122402	train
gecko_153326	train
gecko_1551	train
gecko_135841	train
gecko_99651	train
gecko_63273	train
gecko_23913	train
gecko_138084	train
gecko_103427	train
gecko_10984	train
gecko_113781	train
gecko_128234	train
gecko_18830	train
gecko_111528	train
gecko_69332	train
gecko_106861	train
gecko_5244	train
gecko_1625	train
gecko_71467	train
gecko_32026	train
gecko_74061	train
gecko_34818	train
gecko_59510	train
gecko_138083	train
gecko_146479	train
gecko_4512	train
gecko_128003	train
gecko_98757	train
gecko_115930	train
gecko_143818	train
gecko_134299	train
gecko_93217	train
gecko_143334	train
gecko_99599	train
gecko_33871	train
gecko_1803	train
gecko_40840	train
gecko_138919	train
gecko_76803	train
gecko_143894	train
gecko_36905	train
gecko_143186	train
gecko_158761	train
gecko_135132	train
gecko_94607	train
gecko_119723	train
gecko_96102	train
gecko_15306	train
gecko_75284	train
gecko_25639	train
gecko_59662	train
gecko_112815	train
gecko_89036	train
gecko_143470	train
gecko_144076	train
gecko_14620	train
gecko_43199	train
gecko_136056	train
gecko_12894	train
gecko_45128	train
gecko_91513	train
gecko_151988	train
gecko_78130	train
gecko_138562	train
gecko_85692	train
gecko_24295	train
gecko_98048	train
gecko_159822	train
gecko_95098	train
gecko_70843	train
gecko_121807	train
gecko_66727	train
gecko_76548	train
gecko_56294	train
gecko_423	train
gecko_9801	train
gecko_88938	train
gecko_102438	train
gecko_96458	train
gecko_149856	train
gecko_45997	train
gecko_147259	train
gecko_131992	train
gecko_140825	train
gecko_54031	train
gecko_166336	train
gecko_148977	train
gecko_56631	train
gecko_868	train
gecko_50671	train
gecko_75608	train
gecko_138715	train
gecko_108785	train
gecko_64986	train
gecko_3169	train
gecko_36156	train
gecko_132971	train
gecko_31423	train
gecko_53330	train
gecko_90835	train
gecko_128782	train
gecko_5150	train
gecko_82568	train
gecko_116376	train
gecko_37444	train
gecko_49145	train
gecko_102021	train
gecko_160054	train
gecko_97072	train
gecko_123262	train
gecko_85574	train
gecko_124318	train
gecko_133208	train
gecko_115935	train
gecko_21294	train
gecko_27610	train
gecko_38481	train
gecko_10348	train
gecko_140980	train
gecko_141930	train
gecko_70893	train
gecko_154430	train
gecko_165680	train
gecko_137322	train
gecko_82837	train
gecko_43902	train
gecko_40113	train
gecko_159728	train
gecko_103765	train
gecko_72903	train
gecko_135812	train
gecko_128946	train
gecko_135240	train
gecko_132530	train
gecko_126096	train
gecko_11694	train
gecko_63741	train
gecko_50545	train
gecko_139960	train
gecko_108520	train
gecko_140546	train
gecko_87516	train
gecko_18256	train
gecko_128327	train
gecko_77026	train
gecko_124785	train
gecko_91891	train
gecko_86123	train
gecko_58680	train
gecko_56819	train
gecko_74323	train
gecko_97942	train
gecko_5116	train
gecko_7237	train
gecko_59152	train
gecko_21038	train
gecko_62907	train
gecko_20973	train
gecko_2300	train
gecko_38298	train
gecko_59885	train
gecko_155598	train
gecko_106881	train
gecko_20900	train
gecko_56486	train
gecko_72691	train
gecko_1699	train
gecko_107784	train
gecko_128608	train
gecko_79629	train
gecko_39252	train
gecko_140365	train
gecko_117712	train
gecko_26659	train
gecko_98938	train
gecko_79920	train
gecko_64340	train
gecko_53810	train
gecko_24424	train
gecko_66813	train
gecko_2396	train
gecko_61180	train
gecko_34170	train
gecko_71821	train
gecko_70048	train
gecko_141421	train
gecko_122038	train
gecko_150775	train
gecko_104068	train
gecko_72283	train
gecko_117882	train
gecko_78984	train
gecko_11532	train
gecko_38402	train
gecko_26763	train
gecko_136935	train
gecko_111958	train
gecko_28058	train
gecko_129213	train
gecko_140358	train
gecko_99666	train
gecko_17145	train
gecko_162318	train
gecko_104779	train
gecko_78442	train
gecko_109174	train
gecko_63728	train
gecko_97338	train
gecko_131100	train
gecko_33750	train
gecko_45615	train
gecko_25967	train
gecko_135793	train
gecko_17506	train
gecko_102924	train
gecko_91279	train
gecko_76792	train
gecko_24889	train
gecko_11084	train
gecko_48315	train
gecko_69863	train
gecko_98056	train
gecko_13050	train
gecko_153900	train
gecko_159266	train
gecko_41500	train
gecko_42434	train
gecko_890	train
gecko_34544	train
gecko_9819	train
gecko_151880	train
gecko_108881	train
gecko_27465	train
gecko_94778	train
gecko_126486	train
gecko_132312	train
gecko_46406	train
gecko_13100	train
gecko_117450	train
gecko_96311	train
gecko_152102	train
gecko_158273	train
gecko_123756	train
gecko_148433	train
gecko_52908	train
gecko_108005	train
gecko_85587	train
gecko_155967	train
gecko_130057	train
gecko_115183	train
gecko_161929	train
gecko_8683	train
gecko_51288	train
gecko_52880	train
gecko_126184	train
gecko_131239	train
gecko_129140	train
gecko_96619	train
gecko_147721	train
gecko_4895	train
gecko_82284	train
gecko_124179	train
gecko_18277	train
gecko_94496	train
gecko_18628	train
gecko_145731	train
gecko_150187	train
gecko_113659	train
gecko_137029	train
gecko_65272	train
gecko_55596	train
gecko_111392	train
gecko_2156	train
gecko_49409	train
gecko_17176	train
gecko_21567	train
gecko_12892	train
gecko_8348	train
gecko_127526	train
gecko_54884	train
gecko_114207	train
gecko_24315	train
gecko_114567	train
gecko_95225	train
gecko_118444	train
gecko_156235	train
gecko_131424	train
gecko_28882	train
gecko_164972	train
gecko_110010	train
gecko_79350	train
gecko_111593	train
gecko_58321	train
gecko_45388	train
gecko_129713	train
gecko_101323	train
gecko_147942	train
gecko_45395	train
gecko_136732	train
gecko_67727	train
gecko_75895	train
gecko_32803	train
gecko_60651	train
gecko_5712	train
gecko_163493	train
gecko_72254	train
gecko_71253	train
gecko_107988	train
gecko_141300	train
gecko_164564	train
gecko_157532	train
gecko_164918	train
gecko_104587	train
gecko_66701	train
gecko_8898	train
gecko_73474	train
gecko_67493	train
gecko_75893	train
gecko_17936	train
gecko_80127	train
gecko_116567	train
gecko_144509	train
gecko_72284	train
gecko_151873	train
gecko_102728	train
gecko_68694	train
gecko_50540	train
gecko_146578	train
gecko_75117	train
gecko_68911	train
gecko_72251	train
gecko_117222	train
gecko_37973	train
gecko_1974	train
gecko_5471	train
gecko_101955	train
gecko_32422	train
gecko_144992	train
gecko_109024	train
gecko_46770	train
gecko_44671	train
gecko_50853	train
gecko_165519	train
gecko_29984	train
gecko_73862	train
gecko_94831	train
gecko_30714	train
gecko_139821	train
gecko_24226	train
gecko_111078	train
gecko_123193	train
gecko_59733	train
gecko_58122	train
gecko_109220	train
gecko_27578	train
gecko_92241	train
gecko_137684	train
gecko_24496	train
gecko_31218	train
gecko_94795	train
gecko_81719	train
gecko_53643	train
gecko_152850	train
gecko_96833	train
gecko_45891	train
gecko_53537	train
gecko_56003	train
gecko_12119	train
gecko_43981	train
gecko_42070	train
gecko_145900	train
gecko_76768	train
gecko_5010	train
gecko_26232	train
gecko_9318	train
gecko_151660	train
gecko_147321	train
gecko_164397	train
gecko_45964	train
gecko_138244	train
gecko_145266	train
gecko_113505	train
gecko_129628	train
gecko_98777	train
gecko_64715	train
gecko_104206	train
gecko_163524	train
gecko_43959	train
gecko_92821	train
gecko_23753	train
gecko_135957	train
gecko_25426	train
gecko_91397	train
gecko_27920	train
gecko_121360	train
gecko_107281	train
gecko_139761	train
gecko_66774	train
gecko_36682	train
gecko_50577	train
gecko_158580	train
gecko_145039	train
gecko_58514	train
gecko_58930	train
gecko_54047	train
gecko_165685	train
gecko_40143	train
gecko_109575	train
gecko_53912	train
gecko_7627	train
gecko_139163	train
gecko_24248	train
gecko_44814	train
gecko_163843	train
gecko_114733	train
