	dataset	spec	ionization	formula	smiles	inchikey	instrument
7204	atmomaccs	msg-train_7204	[M]+	C25H30O7	C=C1C2(C)CC3C(C)(O)C4=CC(=O)OC(C)(C)C4=CCC3(C)C13C(=O)OC(C)C3(O)C2=O	IJLFVBWYDPGYDN-UHFFFAOYSA-N	simulated
7205	atmomaccs	msg-train_7205	[M]+	C26H29N3O3	C=CC(C)(C)c1[nH]c2cc3c(cc2c1CC1NC(=O)C2=CCCN2C1=O)C=CC(C)(C)O3	OFQKTZRDRXZBON-UHFFFAOYSA-N	simulated
7206	atmomaccs	msg-train_7206	[M]+	C14H19N3O4	NC(=O)NCCCC(NC(=O)Cc1ccccc1)C(=O)O	FTYZUGZNDHQHFV-UHFFFAOYSA-N	simulated
7207	atmomaccs	msg-train_7207	[M]+	C19H24N2O	CCC12CCCN3CCc4c(n(c5ccccc45)C(O)C1)C32	HONLKDDLTAZVQV-UHFFFAOYSA-N	simulated
7208	atmomaccs	msg-train_7208	[M]+	C15H24O2	CC1(CO)CCCC2(C)C3=C(CCC12)COC3	WNLDVGWQXMRYIC-UHFFFAOYSA-N	simulated
7209	atmomaccs	msg-train_7209	[M]+	C10H9NO4	O=C(O)CC1(O)C(=O)Nc2ccccc21	MHLHEINWUCSPTL-UHFFFAOYSA-N	simulated
7210	atmomaccs	msg-train_7210	[M]+	C15H20O3	C=C1C(=O)OC2CC3(C)C(CCC(C)=O)C3CC12	AGIQIKMGJVLKMA-UHFFFAOYSA-N	simulated
7211	atmomaccs	msg-train_7211	[M]+	C20H36O2	C=C1CCC2C(C)(C)C(O)CCC2(C)C1CCC(C)CCO	ZORMCMFEBIUIRM-UHFFFAOYSA-N	simulated
7212	atmomaccs	msg-train_7212	[M]+	C12H14N2O	CC(=O)NCCc1c[nH]c2ccccc12	NVUGEQAEQJTCIX-UHFFFAOYSA-N	simulated
7213	atmomaccs	msg-train_7213	[M]+	C26H38O10	C=C1CCC2C(C)(COC3OC(CO)C(O)C(O)C3O)C(O)CCC2(C)C1C(=O)CC1=CCOC1=O	VEAPYXJUYPETEO-UHFFFAOYSA-N	simulated
7214	atmomaccs	msg-train_7214	[M]+	C29H42O9	CC12CCC(OC3OC(CO)C(O)C(O)C3O)CC1=CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O	ZSBANYQFXZZUDM-UHFFFAOYSA-N	simulated
7215	atmomaccs	msg-train_7215	[M]+	C42H66O19	COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC35COC6(COC(=O)C6)C3CCC45O)C2)OC(C)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	ZHNZMTIAIBWJJB-UHFFFAOYSA-N	simulated
7216	atmomaccs	msg-train_7216	[M]+	C19H25NO10	OCC1(O)COC(OCC2OC(Oc3c[nH]c4ccccc34)C(O)C(O)C2O)C1O	PCEVWHNBXIFFPJ-UHFFFAOYSA-N	simulated
7217	atmomaccs	msg-train_7217	[M]+	C33H47NO13	CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O	NCXMLFZGDNKEPB-UHFFFAOYSA-N	simulated
7218	atmomaccs	msg-train_7218	[M]+	C16H22O4	C=C1C(O)CCC2(C)CC3(OC)OC(=O)C(C)=C3CC12	DCLHFFDLHGUMDU-UHFFFAOYSA-N	simulated
7219	atmomaccs	msg-train_7219	[M]+	C14H14N2O4	CC(=O)NC(Cc1c[nH]c2ccccc(=O)c12)C(=O)O	BNQKFYXFHDIERD-UHFFFAOYSA-N	simulated
7220	atmomaccs	msg-train_7220	[M]+	C15H22O2	CC(C)=C1CC2(C)C(=CC1=O)CCC(O)C2C	TVDMUSYVWJLIDK-UHFFFAOYSA-N	simulated
7221	atmomaccs	msg-train_7221	[M]+	C31H47NO8	CC=C(C)C(O)C(C)C=C(C)C=CCC(C)=CCc1nc(OC)c(OC)c(OC2OC(C)C(O)C(O)C2O)c1C	ZIBGPNICZWZARG-UHFFFAOYSA-N	simulated
7222	atmomaccs	msg-train_7222	[M]+	C20H26O7	C=C1C(=O)OC2C1CC(=O)C(C)C(O)(C(=O)C=CC)C2OC(=O)C(C)CC	DFGOIVFBKDWNBI-UHFFFAOYSA-N	simulated
7223	atmomaccs	msg-train_7223	[M]+	C34H42O11	CC=C(C)C(=O)OC1C2(O)CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(C(OC(C)=O)C(=O)OC)C1(C)C	WTAMGABZURYMPQ-UHFFFAOYSA-N	simulated
7224	atmomaccs	msg-train_7224	[M]+	C41H66O12	CCC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1	YPUPRVWRYDPGCW-UHFFFAOYSA-N	simulated
7225	atmomaccs	msg-train_7225	[M]+	C22H34N4O4	CC=CC=CC=CC(=O)N(C)C(C(=O)NC(C)C(=O)N1CCCC1C(N)=O)C(C)C	FADHJFXHKLXQOJ-UHFFFAOYSA-N	simulated
7226	atmomaccs	msg-train_7226	[M]+	C22H20N4O2	O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1c[nH]c2ccccc12	DNHODRZUCGXYKU-UHFFFAOYSA-N	simulated
7227	atmomaccs	msg-train_7227	[M]+	C24H17N3O2	CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)C1=Cc1ccccc1	HXDZMNFJQNZXKW-UHFFFAOYSA-N	simulated
7228	atmomaccs	msg-train_7228	[M]+	C36H58O11	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5C(O)CC43C)C2C1	RXWXPKXKJZHTEJ-UHFFFAOYSA-N	simulated
7229	atmomaccs	msg-train_7229	[M]+	C16H11NO3	COc1cc2c3c(cc4ccccc4c3c1O)NC2=O	KBGNBPGXVKPRQI-UHFFFAOYSA-N	simulated
7230	atmomaccs	msg-train_7230	[M]+	C28H35N3O5	CN1C(=O)C23CC4C1(CN2CCC3(C)O)CC1(C(=O)Nc2c1ccc1c2OC=CC(C)(C)O1)C4(C)C	UVZZDDLIOJPDKX-UHFFFAOYSA-N	simulated
7231	atmomaccs	msg-train_7231	[M]+	C22H24O6	COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)CC(C)C(C)C3)OCO2	HTBWBWWADZJXID-UHFFFAOYSA-N	simulated
7232	atmomaccs	msg-train_7232	[M]+	C18H23NO4	COc1c2c(nc3occc13)C(CC=C(C)C)(OC)C(O)CC2	RNZIQNGNLJSLHV-UHFFFAOYSA-N	simulated
7233	atmomaccs	msg-train_7233	[M]+	C26H29N3O5	CC1(C)C=Cc2c(ccc3c2[N+]([O-])=C2C3(O)CC34NC(=O)C5(CCCN5C3=O)CC4C2(C)C)O1	QCZUWKYBDIHUEP-UHFFFAOYSA-N	simulated
7234	atmomaccs	msg-train_7234	[M]+	C17H23NO7	COc1ccc(C2OCC3OC(OC4C(O)CNC24)C(O)C3O)cc1	CXOWUUUBWJFSRU-UHFFFAOYSA-N	simulated
7235	atmomaccs	msg-train_7235	[M]+	C35H44O19	COc1ccc(C=CC(=O)OC2C(C)OC(OC3C4C=COC(OC5OC(CO)C(O)C(O)C5O)C4C4(CO)OC34)C(OC(C)=O)C2OC(C)=O)cc1O	FYTGEKJFCXSGKK-UHFFFAOYSA-N	simulated
7236	atmomaccs	msg-train_7236	[M]+	C22H26O11	CC(=O)OC1C(Oc2ccccc2COC(=O)C2(O)C=CCCC2=O)OC(CO)C(O)C1O	IUXQFJTWMSIYNY-UHFFFAOYSA-N	simulated
7237	atmomaccs	msg-train_7237	[M]+	C10H16O5	CC1CC(O)C=CC(O)C(O)CC(=O)O1	HWMMWMJBUOCCFZ-UHFFFAOYSA-N	simulated
7238	atmomaccs	msg-train_7238	[M]+	C27H37NO7	CC1CCC2C(C)(C)C(O)C(O)CC2(C)C12Cc1c(O)cc3c(c1O2)CN(CCCC(=O)O)C3=O	WENVIACWNHYPLR-UHFFFAOYSA-N	simulated
7239	atmomaccs	msg-train_7239	[M]+	C21H28O5	COC1c2cc(C(C)C)c(O)c(O)c2C23CCCC(C)(C)C2C1OC3=O	XNPVHIQPSAZTLC-UHFFFAOYSA-N	simulated
7240	atmomaccs	msg-train_7240	[M]+	C19H30O8	CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)OC1OC(CO)C(O)C(O)C1O	SWYRVCGNMNAFEK-UHFFFAOYSA-N	simulated
7241	atmomaccs	msg-train_7241	[M]+	C19H30O9	CC1=CC(=O)CC(C)(CO)C1(O)C=CC(C)OC1OC(CO)C(O)C(O)C1O	DXIYOCNHJLPWQM-UHFFFAOYSA-N	simulated
7242	atmomaccs	msg-train_7242	[M]+	C18H28O11	COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)OC(OC)CC12	IZODPOCIKVLNIL-UHFFFAOYSA-N	simulated
7243	atmomaccs	msg-train_7243	[M]+	C41H66O13	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1	RROGHRHLBLVQSG-UHFFFAOYSA-N	simulated
7244	atmomaccs	msg-train_7244	[M]+	C24H30O7	CC(=O)OC1CC(O)(C(C)C)C2C(OC(=O)c3ccc(O)cc3)C=C(C)C(=O)CC12C	SSFXFPCIUUFGJD-UHFFFAOYSA-N	simulated
7245	atmomaccs	msg-train_7245	[M]+	C27H42O4	CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C	QOLRLLFJMZLYQJ-UHFFFAOYSA-N	simulated
7246	atmomaccs	msg-train_7246	[M]+	C21H18O6	O=C(OCC12OC1C=CC(OC(=O)c1ccccc1)C2O)c1ccccc1	BHNSEWKVMCNSGO-UHFFFAOYSA-N	simulated
7247	atmomaccs	msg-train_7247	[M]+	C26H40O10	C=C1CCC2C(C)(COC3OC(CO)C(O)C(O)C3O)C(O)CCC2(C)C1CC=C1C(=O)OCC1O	VUEPOIYXKZTLMD-UHFFFAOYSA-N	simulated
7248	atmomaccs	msg-train_7248	[M]+	C15H19NO9	COc1ccc2c(c1)OC(OC1OC(CO)C(O)C(O)C1O)C(=O)N2	PMBZSEOAOIYRMW-UHFFFAOYSA-N	simulated
7249	atmomaccs	msg-train_7249	[M]+	C20H22O9	O=C(OCC1OC(Oc2ccc(O)cc2CO)C(O)C(O)C1O)c1ccccc1	FLROYCKIIJCTDY-UHFFFAOYSA-N	simulated
7250	atmomaccs	msg-train_7250	[M]+	C20H30O11	OCC1OC(OC2C(OCCc3ccccc3)OC(CO)C(O)C2O)C(O)C(O)C1O	BSSIFJHEGYUPRJ-UHFFFAOYSA-N	simulated
7251	atmomaccs	msg-train_7251	[M]+	C20H30O12	COc1ccc(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)cc1OC	ALPIUWBZQOROIJ-UHFFFAOYSA-N	simulated
7252	atmomaccs	msg-train_7252	[M]+	C31H40O16	COc1ccc(C=CC(=O)OC2C(C)OC(OC3C=C(CO)C4C(OC5OC(CO)C(O)C(O)C5O)OC=CC34)C(O)C2O)cc1O	NGNMVXFBFBZQAG-UHFFFAOYSA-N	simulated
7253	atmomaccs	msg-train_7253	[M]+	C21H26O6	C=CCC1=CC2(OC)C(C)C(c3ccc(O)c(OC)c3)OC2(OC)CC1=O	ZJCOLWRTVHBIBE-UHFFFAOYSA-N	simulated
7254	atmomaccs	msg-train_7254	[M]+	C30H32O12	CC12CC3(O)OC(O1)C1(COC(=O)c4ccccc4)C3CC21OC1OC(COC(=O)c2ccccc2)C(O)C(O)C1O	LATYEZNGPQKAIK-UHFFFAOYSA-N	simulated
7255	atmomaccs	msg-train_7255	[M]+	C22H26O7	CCCC1=CC2=C(CO1)C(=O)C(C)(OC(=O)c1c(C)cc(OC)cc1O)C(O)C2	MXJRGHQPKCPBAN-UHFFFAOYSA-N	simulated
7256	atmomaccs	msg-train_7256	[M]+	C15H18O4	C=C1C(=O)OC2C1CCC(C)=C1CCC(=O)OC12C	IOGFBFUSBVLQMS-UHFFFAOYSA-N	simulated
7257	atmomaccs	msg-train_7257	[M]+	C15H22O3	CC1=C2C3OC(=O)C(C)C3(O)CCC2(C)CCC1	JJTIUYSMVWORIT-UHFFFAOYSA-N	simulated
7258	atmomaccs	msg-train_7258	[M]+	C20H22N2O2	CC=C1CN2CCC34C(=Nc5ccccc53)C2CC1C4C(=O)OC	LITYYRLWHAQJQS-UHFFFAOYSA-N	simulated
7259	atmomaccs	msg-train_7259	[M]+	C15H22O2	CC(=CCCC1(C)C2CC3C(C2)C31C)C(=O)O	NZSCHTYUGUVLHG-UHFFFAOYSA-N	simulated
7260	atmomaccs	msg-train_7260	[M]+	C15H19NO3	COc1c(C)c(OCC=C(C)C)cc2c1CNC2=O	DSOITGJEUKHAJN-UHFFFAOYSA-N	simulated
7261	atmomaccs	msg-train_7261	[M]+	C18H27NO5	CC(C)(O)CC(CO)NC(=O)CC(O)CC(=O)Cc1ccccc1	ZCEYUYRVYFKPRM-UHFFFAOYSA-N	simulated
7262	atmomaccs	msg-train_7262	[M]+	C20H28O5	C=C1CC23CC1CCC2C1(C)CCC(O)C(C)(C(=O)O)C1C3C(=O)O	NJEWNTGSXKRWKA-UHFFFAOYSA-N	simulated
7263	atmomaccs	msg-train_7263	[M]+	C20H21NO6	COc1cc2c(cc1O)C1(Cc3ccc4c(c3C1O)OCO4)[N+](C)([O-])CC2	GIGLNPLPIFRSFH-UHFFFAOYSA-N	simulated
7264	atmomaccs	msg-train_7264	[M]+	C17H17N5O2	O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1cnc[nH]1	YNHVZXATNGMVNC-UHFFFAOYSA-N	simulated
7265	atmomaccs	msg-train_7265	[M]+	C13H13N3O4	CC(NC(=O)CC(=O)O)c1nc2ccccc2c(=O)[nH]1	DOCCRJVKOCRZSY-UHFFFAOYSA-N	simulated
7266	atmomaccs	msg-train_7266	[M]+	C21H32O4	C=C1CCC2C(C)(C(=O)O)CCCC2(C)C1CCC(C)=CC(=O)OC	AKIRMBMADXTLAC-UHFFFAOYSA-N	simulated
7267	atmomaccs	msg-train_7267	[M]+	C19H20O6	CC1CC2OC(=O)C3=C2C(CCC3O)C12CC(c1ccoc1)OC2=O	HUIHUOGNNSDDIV-UHFFFAOYSA-N	simulated
7268	atmomaccs	msg-train_7268	[M]+	C19H18O6	COC(=O)C1C(c2ccc(O)cc2)C(C(=O)O)C1c1ccc(O)cc1	WDMUSPSWMAOXCK-UHFFFAOYSA-N	simulated
7269	atmomaccs	msg-train_7269	[M]+	C15H20O8	CC(=O)c1c(C)cc(OC2OC(CO)C(O)C(O)C2O)cc1O	CFJLERBDXYGARW-UHFFFAOYSA-N	simulated
7270	atmomaccs	msg-train_7270	[M]+	C42H66O14	CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(C)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1C	BZXXSUZFEIFGEX-UHFFFAOYSA-N	simulated
7271	atmomaccs	msg-train_7271	[M]+	C21H30O4	C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CCC1=CCOC1=O	WTKBZJAWPZXKJU-UHFFFAOYSA-N	simulated
7272	atmomaccs	msg-train_7272	[M]+	C21H23NO8	CCC=CC(O)C(O)C1=C(C)C(=O)C2(O1)C(=O)NC(O)(C(=O)c1ccccc1)C2O	BCXXBFMWUYYHIF-UHFFFAOYSA-N	simulated
7273	atmomaccs	msg-train_7273	[M]+	C20H26O10	O=C(OCc1ccccc1OC1OC(CO)C(O)C(O)C1O)C1(O)C=CCCC1O	JHAXQRDTTACRKJ-UHFFFAOYSA-N	simulated
7274	atmomaccs	msg-train_7274	[M]+	C20H30O5	CC(C)=C1CC2C(C)(CCC(OC(=O)C3(C)OC3C)C2(C)O)CC1=O	COBSHSDADSYWJI-UHFFFAOYSA-N	simulated
7275	atmomaccs	msg-train_7275	[M]+	C32H41NO11	CC(=O)OC1CC2(C)C(CCC(C)C23Cc2c(O)cc4c(c2O3)CN(C(CCC(=O)O)C(=O)O)C4=O)C(C)(C)C1OC(C)=O	AAIIJIOWYALNCC-UHFFFAOYSA-N	simulated
7276	atmomaccs	msg-train_7276	[M]+	C11H14N4O4S	CSCC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O	GXYLOXCSJFJFKA-UHFFFAOYSA-N	simulated
7277	atmomaccs	msg-train_7277	[M]+	C27H34O7	C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(=O)C(C)(C)C(CC(=O)OC)C12C	YNMYHRYTRCKSMI-UHFFFAOYSA-N	simulated
7278	atmomaccs	msg-train_7278	[M]+	C36H54O14	COC1C(O)C(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O	SPNFRQDQOJKTSQ-UHFFFAOYSA-N	simulated
7279	atmomaccs	msg-train_7279	[M]+	C18H21N3O3	CC(C)C=C1NC(=O)C(C(C)C)n2c1nc1c(c2=O)C=CC=CO1	CCHUDPANZXHQCS-UHFFFAOYSA-N	simulated
7280	atmomaccs	msg-train_7280	[M]+	C31H40O10	COC(=O)CC1C(C)(C)C(OC(=O)C(C)C)C2(O)C(=O)C1(C)C1CCC3(C)C(c4ccoc4)OC(=O)CC3C13OC23	LOOFGUAWTZPQEG-UHFFFAOYSA-N	simulated
7281	atmomaccs	msg-train_7281	[M]+	C34H42O18	CC(=O)OC1C(OC2OC=CC3C(OC4OC(C)C(O)C(OC(C)=O)C4OC(=O)C=Cc4ccc(O)cc4)C4OC4(CO)C23)OC(CO)C(O)C1O	MIQMVCTWXSPFSC-UHFFFAOYSA-N	simulated
7282	atmomaccs	msg-train_7282	[M]+	C20H30O2	C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	MHVJRKBZMUDEEV-UHFFFAOYSA-N	simulated
7283	atmomaccs	msg-train_7283	[M]+	C23H29ClO5	CC(=CCc1c(O)c(Cl)c(C)c(C=O)c1O)CCC=C(C)C1CC(=O)C(C)(C)O1	VGYPZLGWVQQOST-UHFFFAOYSA-N	simulated
7284	atmomaccs	msg-train_7284	[M]+	C15H22O4	CC1C(=O)CC2C3CCC(C(=O)O)C12CC3(C)CO	QIYQVTNAEPQSBX-UHFFFAOYSA-N	simulated
7285	atmomaccs	msg-train_7285	[M]+	C30H39NO9	CC(=O)OC1CCC2(C)C(CCC(C)C23Cc2c(O)cc4c(c2O3)CN(C(CCC(=O)O)C(=O)O)C4=O)C1(C)C	QOSHGFOSXAHAJH-UHFFFAOYSA-N	simulated
7286	atmomaccs	msg-train_7286	[M]+	C26H31N3O3	C=CC(C)(C)c1[nH]c2cc3c(cc2c1CC1NC(=O)C2CCCN2C1=O)C=CC(C)(C)O3	GKEMOLJYROWHLA-UHFFFAOYSA-N	simulated
7287	atmomaccs	msg-train_7287	[M]+	C28H35N3O4	CC1CCN2CC34CC5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)C3CC12C(=O)N4C	XNXXZRQPTAQILV-UHFFFAOYSA-N	simulated
7288	atmomaccs	msg-train_7288	[M]+	C31H48O10	CC1C=CC=CC=CC=CC=CC(O)C(C(=O)O)C(O)CC(O)CCCC(O)CC(O)CC(O)C(C)C(=O)OC1C	ALFUZUYJAXAEKE-UHFFFAOYSA-N	simulated
7289	atmomaccs	msg-train_7289	[M]+	C20H28O4	C=C1CC23CC1CCC2C1(C)CCCC2(CO)C(=O)OC(C21)C3O	RDUNXXWNAKBVER-UHFFFAOYSA-N	simulated
7290	atmomaccs	msg-train_7290	[M]+	C17H24O4	C=C1CCC=C(CO)C(=O)CC2C1CC2(C)COC(C)=O	KAMJEJATROMPAT-UHFFFAOYSA-N	simulated
7291	atmomaccs	msg-train_7291	[M]+	C26H36O10	CC=C(C)C(=O)OC1CC2C(=C1C)C1OC(=O)C(C)(O)C1(O)C(OC(=O)CCC)CC2(C)OC(C)=O	WEJWYRUDUWBNIB-UHFFFAOYSA-N	simulated
7292	atmomaccs	msg-train_7292	[M]+	C17H14O2	O=C1OCC(c2ccccc2)=C1Cc1ccccc1	KJGOARVXLMFYCA-UHFFFAOYSA-N	simulated
7293	atmomaccs	msg-train_7293	[M]+	C37H58O10	CC(=O)OC(CC(C)C1C(=O)C(O)C2(C)C3CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC12C)C1OC1(C)C	IHEJMZHKJYHVFF-UHFFFAOYSA-N	simulated
7294	atmomaccs	msg-train_7294	[M]+	C36H56O11	CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C=O)C5CCC43C)C2C1O	YINNEDVQUNYQEZ-UHFFFAOYSA-N	simulated
7295	atmomaccs	msg-train_7295	[M]+	C31H42O10	CC(=O)OC1CC(C)OC2OC3CC4CCC5C(CCC6(C)C(C7=CC(=O)OC7)CCC56O)C4(C=O)CC3OC12O	OXKMZIABKYHLAR-UHFFFAOYSA-N	simulated
7296	atmomaccs	msg-train_7296	[M]+	C21H34O12	CC(C)CC(=O)OC1OC=C(COC2OC(CO)C(O)C(O)C2O)C2CC(O)C(O)(CO)C12	HOCKGUMMVOPFFC-UHFFFAOYSA-N	simulated
7297	atmomaccs	msg-train_7297	[M]+	C15H20O9	O=C(O)CCc1cccc(O)c1OC1OC(CO)C(O)C(O)C1O	APQFDHZCDLNMLA-UHFFFAOYSA-N	simulated
7298	atmomaccs	msg-train_7298	[M]+	C26H31N3O4	C=CC(C)(C)C1(CC2NC(=O)C3CCCN3C2=O)C(=O)Nc2cc3c(cc21)C=CC(C)(C)O3	MTVNXTIKSNTFEN-UHFFFAOYSA-N	simulated
7299	atmomaccs	msg-train_7299	[M]+	C17H14O4	O=C1OC(c2ccc(O)cc2)C(O)=C1Cc1ccccc1	AHKPCKHDSIQVNI-UHFFFAOYSA-N	simulated
7300	atmomaccs	msg-train_7300	[M]+	C21H34O7	CC1=CC2C(CC1OC1OC(CO)C(O)C(O)C1O)C(C)CC(=O)C2C(C)C	FKHKXGQDMKLQLK-UHFFFAOYSA-N	simulated
7301	atmomaccs	msg-train_7301	[M]+	C22H32O7	CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)CC2(C)C12CO2	QIEPESYLHXEYLK-UHFFFAOYSA-N	simulated
7302	atmomaccs	msg-train_7302	[M]+	C26H32O13	COc1cc(C2OCC3(O)C(c4ccc(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23O)ccc1O	IBQVOWQTGYYRJP-UHFFFAOYSA-N	simulated
7303	atmomaccs	msg-train_7303	[M]+	C41H66O15	CC1(CO)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1	GYIBVEJSJXXUKV-UHFFFAOYSA-N	simulated
7304	atmomaccs	msg-train_7304	[M]+	C22H38O10	CC1=CCC(C(C)(C)OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)CC1	JIDXOGPQCVBGSC-UHFFFAOYSA-N	simulated
7305	atmomaccs	msg-train_7305	[M]+	C22H36O3	C=C1CCC2C(C)(C)CC(=O)CC2(C)C1CCC(C)CCOC(C)=O	LZGVQJDYLAUCGI-UHFFFAOYSA-N	simulated
7306	atmomaccs	msg-train_7306	[M]+	C35H54O14	CC12CCC(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)CC1CCC1C2CCC2(C)C(=C3COC(=O)C3)CCC12O	ITXARCZXQRQZRW-UHFFFAOYSA-N	simulated
7307	atmomaccs	msg-train_7307	[M]+	C23H32O6	CC=CC=CC=CC(=O)OC1C=C(CO)C(O)(C(=O)O)C2(C)CCCC(C)(C)C12	WQJXWXRSOBXAGZ-UHFFFAOYSA-N	simulated
7308	atmomaccs	msg-train_7308	[M]+	C25H33NO6	CC(=O)OC1C(O)CC2(C)C(CCC(C)C23Cc2c(O)cc4c(c2O3)CNC4=O)C1(C)C	JOLITHWHEFIGDT-UHFFFAOYSA-N	simulated
7309	atmomaccs	msg-train_7309	[M]+	C20H22O6	C=CC1(C)C=C2C(=O)C(O)=C3C(C)(C(=O)O)CCC4CC34C2(O)C(=O)C1	XKJPVKHJPNQLKG-UHFFFAOYSA-N	simulated
7310	atmomaccs	msg-train_7310	[M]+	C20H32O2	C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CC(=O)O	JFQBNOIJWROZGE-UHFFFAOYSA-N	simulated
7311	atmomaccs	msg-train_7311	[M]+	C22H34O6	CC=C(C)C(=O)OC1CC2(C)OC2C(OC(C)=O)C2(C)CCC(O)(C(C)C)C12	WVPPLOSRTXOZAP-UHFFFAOYSA-N	simulated
7312	atmomaccs	msg-train_7312	[M]+	C31H40O11	COC(=O)C(O)C1C(C)(C)C(OC(=O)C(C)C)C2(O)C(=O)C1(C)C1CCC3(C)C(c4ccoc4)OC(=O)CC3C13OC23	ADDLXGZBTXNVDS-UHFFFAOYSA-N	simulated
7313	atmomaccs	msg-train_7313	[M]+	C18H26O13	COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C(=O)OC)C(O)C(O)C12	BSLDUMMCFUUGHA-UHFFFAOYSA-N	simulated
7314	atmomaccs	msg-train_7314	[M]+	C30H44O9	COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O	PMTSPAGBAFCORP-UHFFFAOYSA-N	simulated
7315	atmomaccs	msg-train_7315	[M]+	C36H54O14	COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O	FHIREUBIEIPPMC-UHFFFAOYSA-N	simulated
7316	atmomaccs	msg-train_7316	[M]+	C16H28O10	C=CC(C)(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O	BUKBJIBZOCTYLQ-UHFFFAOYSA-N	simulated
7317	atmomaccs	msg-train_7317	[M]+	C19H24O4	CCC(C)C=C(C)C=CC(=O)Cc1cc(O)c(C)c(O)c1C=O	SRUILBLGVMJFPG-UHFFFAOYSA-N	simulated
7318	atmomaccs	msg-train_7318	[M]+	C17H24O4	CC(=O)OC1CC(C)=C2C(C=C(C)C(=O)O)CCC(C)C21	VBBXZFLAYWAXSK-UHFFFAOYSA-N	simulated
7319	atmomaccs	msg-train_7319	[M]+	C18H21NO5	COC1C=CC23c4cc5c(cc4COC2(O)CN(C)C3C1)OCO5	YLWAQARRNQVEHD-UHFFFAOYSA-N	simulated
7320	atmomaccs	msg-train_7320	[M]+	C15H22O4	CC1(C)CC2C(C1)C(C)(O)C13CC1(COC3=O)C2O	VXHVLJHZFYIFJE-UHFFFAOYSA-N	simulated
7321	atmomaccs	msg-train_7321	[M]+	C36H54O12	CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C	GOWXUGYRPHOTEQ-UHFFFAOYSA-N	simulated
